num,smiles,energy
930,CC1=CCC(CC1)C(C)(C)OC2C(C(C(C(O2)CO)O)O)O,15.54363
931,CCCCCC=CCC=CC=CC=CC1C(O1)CCCC(=O)O,-5.703981
932,CCCCCC=CCC(C=CC=CCC=CCCCC(=O)O)O,-5.182348
933,CCCCCC(C=CC1C(CC(C1CC=CCC(=O)O)O)O)O,3.270958
934,C1=CC(=C(C=C1CCN)O)OC2C(C(C(C(O2)C(=O)O)O)O)O,23.86335
935,CC(C)CCCC(C)CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,16.50452
936,C1=CC2=C(C(=C1)O)N=C(C=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O,21.66218
937,CC(C(=O)O)NC1=NC2=C(C(=O)N1)N=CN2C3CC(C(O3)CO)O,31.72748
938,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)N)O)CO)O)O)O)O,37.16974
939,CCCCCC(C=CC1C(C(CC(O1)O)O)CC=CCC(=O)O)O,6.416817
940,CC12CCC(CC1=CCC3C2CCC4(C3CCC4(C(=O)CO)O)C)O,0.5295564
941,CCCCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)O,-16.18032
942,C1=CC(=C(C=C1CCC(=O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O,21.17757
943,CCC(C(CC=CCC=CCC=CCC=CCC=CCCC(=O)O)O)O,-4.130662
944,CCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O,-1.386583
945,C1=CC=C2C(=C1)C(=C(N2)C3C(C(C(C(O3)CO)O)O)O)CC(C(=O)O)N,26.0571
946,CCCCCCCCC=CC=CCC(=O)OC(CCC(=O)[O-])[N+](C)(C)C,11.32909
947,CCCCCCCCCCCC=CC(=O)OC(CCC(=O)[O-])[N+](C)(C)C,10.44681
949,CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,15.44412
950,CCCCCCCCCCCCCC=CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,8.552958
952,CC(CCCC(C)(C)O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,-5.617675
953,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(=O)C4)C)O)O)C,1.266001
955,CCCCCC(C=CC=CC=CC1CC(OO1)C(CCCC(=O)OC)OO)OO,1.437115
956,C1C(COC2=C1C=CC(=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O)C4=CC=C(C=C4)O,24.0295
957,C1(C(C(C(C(C1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O,18.37489
958,CCCCCC=CCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,5.721836
959,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C,0.007881296
960,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,4.767537
961,CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C,-3.984475
962,CC12CCC3C(C1CCC2OC4C(C(C(C(O4)C(=O)O)O)O)O)C=CC5=CC(=O)CCC35C,16.42235
963,CC(=CC=CC(=CC(=O)OC1C(C(C(C(O1)C(=O)O)O)O)O)C)C=CC23C(CCCC2(O3)C)(C)C,12.09095
964,CC(CCCC(CO)COS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,5.578569
965,CC12CCC(CC1CCC3C2C4CC5(C3CCC5C(=O)CO)C(O4)O)OC6C(C(C(C(O6)C(=O)O)O)O)O,18.60254
966,CC1C(=O)C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O,39.74845
967,CCC1=C(C(=O)NC1CC2=C(C(=C(N2)C=C3C(=C(C(=N3)CC4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C,11.61503
968,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)O,41.6313
969,CC(C)CCN,-0.56495
970,C(C(=O)CO)O,7.749737
971,CC=CC=CC=O,-1.102832
972,CCCC=CC=O,-0.3276491
973,C1C(C(=O)NO1)N,8.810529
974,CC(C(=O)O)NC,6.000946
975,CNC1=CC=CC=C1,7.450978
976,COC1=CC=C(C=C1)N,10.31917
977,C1C(NCS1)C(=O)O,8.639343
978,CC(C(C(=O)O)NC)O,11.37697
979,C1=CC=C2C(=C1)N=NN2O,9.567823
980,C1=CC=C(C=C1)C(=O)CO,7.604464
981,C1=CC(=CC=C1CCO)O,5.77847
982,C1=C(OC=C(C1=O)O)CO,11.28301
983,C[N+]1(CCCC1C(=O)O)C,17.30268
984,C1=CC=C2C(=C1)C=CC(=O)O2,6.662246
985,C1=CC=C2C(=C1)C(=O)OC2=O,7.035009
986,CNC1=CC=CC=C1C(=O)O,10.19367
987,C1=CC(C(C(=C1)C(=O)O)N)O,8.347426
988,C1=CC=C(C=C1)C2=CC=CC=N2,9.486933
989,C1=CN(C=N1)CC(C(=O)O)O,11.55094
990,CCCCCC1CCC(=O)O1,-4.731374
991,C[N+](C)(C)CCCCC(=O)[O-],23.33286
992,CC(C)C(C(=O)O)[N+](C)(C)C,12.81647
993,CCCCC(=O)C1=CC=CC=C1,3.408829
994,C1=CC(=CC=C1C=CC(=O)O)O,4.616237
995,CC(=O)OCCC1=CC=CC=C1,9.947607
996,CS(=O)CCC(C(=O)O)N,10.42047
997,CCCCCC1=CC=CC(=O)O1,0.1090853
998,CC(=CCCC(=CC(=O)O)C)C,-3.45089
999,C1CC(N(C1)C(=O)CN)C(=O)O,9.352279
1000,CN(C)CCCCC(C(=O)O)N,6.335614
1001,COC1=C(C=CC(=C1)C=CC=O)O,9.040142
1002,CC(COC(=O)C)C1=CC=CC=C1,7.186295
1003,C1=CC(=CN=C1)C(=O)CCC(=O)O,12.08717
1004,C1=CC=C(C=C1)N(CCO)CCO,11.38142
1005,CCCCCCC1CCCC(=O)O1,-2.528543
1006,C1CC2=C(C(=O)C1)C3=CC=CC=C3N2,6.470088
1007,CC(C(=O)N1CCCC1C(=O)O)N,9.5114
1008,CC(C(=O)CCC(=O)O)NC(=O)C,9.15245
1009,CC(C)C(C(=O)O)NC(=O)C(C)N,9.006567
1010,C[N+](C)(C)CCCCC(C(=O)[O-])N,21.40423
1011,C1=CC=C2C(=C1)C(C(=O)N2)CC(=O)O,10.41999
1012,CCOC(=O)C1=CC=C(C=C1)N(C)C/CCN(CC)C(=O)C1=CC=C(C=C1)O,20.54013
1013,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,7.866118
1014,CC(=O)C1=C(C=C(C=C1OC)OC)O,16.11561
1015,CC1(CC(CC(N1CCO)(C)C)O)C,7.100379
1016,CC(C)CC(C(=O)NC(C)C(=O)O)N,4.055956
1017,C1=CC=C(C=C1)COC(=O)NCC(=O)O,9.879481
1018,CC1=C(N2C(C(C2=O)[NH3+])SC1)C(=O)[O-],22.53218
1019,CCCCCC=C(C(C)C(=O)O)C(=O)O,0.4473425
1020,CC(C)C(C(=O)N1CCCC1C(=O)O)N,11.48903
1021,CCC(CC1CCC(O1)C(C)C(=O)O)O,5.475515
1022,CCCCOC(=O)C1=CC=CC=C1C(=O)O,4.836057
1023,C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3,20.39677
1024,C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,12.90722
1025,CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,12.7724
1026,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,11.04149
1027,C(COCCOCCOCCOCCO)O,19.15067
1028,COC1=CC(=CC(=C1OC)OC)CCC(=O)O,19.55099
1029,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,1.222572
1030,CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,13.06883
1031,CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,16.23182
1032,CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,1.350722
1033,CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,2.574757
1034,CC1(C(CCC2(C3C1C(C2(CC3O)C)O)C)O)C,3.999835
1035,CCCCCCCCCCCCCCCC(=O)N,-6.834594
1036,CN1C(=N)C=CN(C1=O)C2C(C(C(O2)CO)O)O,23.356
1037,CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)O)N,12.11029
1038,CN1C=NC2=C1C(=O)N(C(=O)N2C)CCCC(=O)O,17.74473
1039,CCCCCC=CCC(C=CC=CCCC(=O)O)O,-4.602244
1040,CC1CCC(CC1=O)(C(C)CC(=O)O)C(=O)C(C)C,3.728025
1041,C=CCC1=C(C=CC2=C1C(=O)N3CCCCCC3=N2)O,3.677457
1042,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,12.11688
1043,COC1=CC(=C(C=C1)C2CC3=C(C=C(C=C3)O)OC2)O,15.2998
1044,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCC(=O)O,28.12435
1045,CSCCC(C(=O)O)NC(=O)CCC(C(=O)O)N,11.96521
1046,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)O,2.261533
1047,C1=CC=C(C=C1)CCC(CC(=O)C=CC2=CC=CC=C2)O,10.37081
1048,CCCCCCCCC=CCCCCCCCC(=O)O,-11.65534
1049,CC12CCC3C(C1CC(C2=O)O)CCC4=C3C=CC(=C4)O,4.270832
1050,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CC(=O)O,14.71746
1051,CCC(C)C(C(=O)O)NCC1(C(C(C(O1)CO)O)O)O,18.68222
1052,CCOC1=CC(=C(C=C1N2CCOCC2)OCC)[N+](=O)[O-],20.15391
1053,C1C(C(C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O,3.243096
1055,CC(C)CCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,6.959564
1056,C(CCNCC(=O)C(C(C(CO)O)O)O)CC(C(=O)O)N,20.50606
1057,CC(=O)OC1C(CCC(C1O)C2=CC=CC=C2)C3=CC=CC=C3,10.46916
1058,COC1=C(C2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3OC)OC,24.06072
1059,CCCCCC(C(CC=CCCCCCCCC(=O)O)O)O,-3.213591
1060,CCCCCCCCC1C(O1)C(CCCCCCC(=O)O)O,-3.198335
1061,CC(C)C(C(C)O)(C(=O)OCC1=CC[N+]2(C1C(CC2)O)[O-])O,11.27175
1062,CC(=O)OC(CCCCCCCCCCCC#C)CC(CO)O,6.558211
1063,CCCCCCCCCCCCCCCCCC(=O)NCCO,-6.111141
1064,CCC=CCC(C=CC(C(CCCCCCCC(=O)O)O)O)O,2.338763
1065,CC1=CC(=CC(=C1)OC2=CC(=C(C(=C2)C)CC(C(C)(C)O)O)O)O,5.36053
1066,CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C)O,3.722605
1067,C1=CC=C(C=C1)C(=O)OCC(COC2C(C(C(C(O2)C(=O)O)O)O)O)O,23.6695
1070,CC(CCC(=O)OC)C1CCC2C1(C(CC3C2CCC4C3(CCC=C4)C)O)C,-7.335418
1071,CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2CCC4C3(CCC(C4)O)C)C,-3.523521
1072,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(=O)CC4C3(CCC(C4)O)C)C,-2.021466
1073,CC(C=CC(=O)OC)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,-0.01941599
1074,C1=CC(=CC=C1C=CC(=O)NCCCCNCCCNC(=O)C=CC2=CC=C(C=C2)O)O,7.213582
1075,COC1=C(C=CC(=C1)C=CC(=O)NCCCCNC(=O)C=CC2=CC(=C(C=C2)O)OC)O,20.88339
1076,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,28.68695
1077,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,9.10659
1078,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,22.0019
1079,C=CC(=O)O,0.5482678
1080,CCC(=O)C(=O)O,5.23439
1081,CC(CCO)(CC(=O)O)O,9.784081
1082,CC(C(=O)NC(C)C(=O)O)N,8.151847
1083,C1=CC(=CC=C1O)S(=O)(=O)O,7.254226
1084,CC(=O)NC(CCCN)C(=O)O,9.324558
1085,CC(=O)CC(=O)NC1CCOC1=O,7.988452
1086,CC(CC(=O)NC1CCOC1=O)O,7.753477
1087,C1=CC(=C(C=C1O)S(=O)(=O)O)O,6.754594
1088,CC1=C(C(=O)C=CO1)OS(=O)(=O)O,7.052254
1089,C1=CC=C2C(=C1)N=C(S2)S(=O)(=O)O,9.653935
1092,CCC(C)C(C(=O)O)NC(=O)C1CCC(=O)N1,7.137954
1093,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,23.08141
1094,CCCCCC(CC(=O)NC1CCOC1=O)O,4.630362
1095,CCCCCCCCCCCC(CC(=O)O)O,-1.741177
1096,CC12CCCC(=C)C1C(C(CC2)C(=C)C(=O)O)O,-0.6106153
1097,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+](=O)[O-],0.393795
1098,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,13.17714
1099,COC1C(C(OC1N2C=CC(=O)NC2=O)CO)O,29.01985
1100,CCCCCCCCCCC(C(CC(=O)O)O)C(=O)O,1.030692
1101,C1=CC(=CC=C1CCCCC(=O)C=CC2=CC=C(C=C2)O)O,3.39078
1102,CCCCCCCCCCCCCC(=O)CC(C)C(=O)O,-7.384556
1103,C1=CC(=CC(=C1)O)CC(CO)C(CC2=CC(=CC=C2)O)CO,10.8882
1104,C1CC(=O)C(C1CC(=O)O)CC=CCCOS(=O)(=O)O,4.568034
1106,CCCCCCCCCCCCCCCCCCCCC(=O)O,-15.70406
1107,COC1=CC(=C(C(=C1)OC)C(=O)C=CC2=CC(=C(C=C2)O)OC)O,20.92351
1108,CCCCCCCC(C=CC(CCC(CCCC(=O)O)O)O)O,3.346262
1109,CCC(C1CC(C(O1)C=CC(CCCCCCCC(=O)O)O)O)O,7.609014
1110,CCCCCC1=C(C(=C(C(=C1C(=O)O)O)CC=C(C)C)OC)CC=C(C)C,-3.10617
1111,CC1=NC=C(C=N1)C(CCCCCCC2=NC3=C(CCCN3)C=C2)CC(=O)O,14.84316
1112,CCCCCCCCC(C(CCCCCCCC(=O)OS(=O)(=O)O)O)O,-1.450941
1113,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O,21.22579
1114,CC1CCC2C(C(C(CC2(C13CC4=C(C=C5C(=C4O3)CN(C5=O)C(C(C)C)C(=O)O)O)C)O)O)(C)C,8.428132
1117,CC(=O)N1CCCC1C(=O)O,8.329857
1118,CC(=O)C1=CNC2=CC=CC=C21,7.498209
1119,CC(=O)NC(CC1=CN=CN1)C(=O)O,13.89804
1120,C(C(C(=O)O)SCC(C(=O)O)N)C(=O)O,10.68814
1121,CC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O,26.05225
1123,CC(CC1=CC(=C(C=C1)O)O)C(=O)O,6.60318
1124,C1=CC(=C(C(=C1)O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O,22.63795
1130,CCCCCCCCCCCCCCCC(=O)NCCO,-5.137776
1132,C(CSCC(C(=O)O)N)C(=O)O,8.041155
1135,CC(C)(CN)C(=O)O,5.943021
1136,CC(C(C)O)C(C(=O)O)N,7.825079
1137,CCOCC(C(C(=O)O)N)O,12.5853
1140,CC(C(=O)CCCCCC(=O)O)N/CC1(CC(C(N1O)(C)C)C(=O)O)C,7.641973
1142,CCCCCC=CC=CC=CC(=O)O,-5.878151
1143,CC(C(CC1=CC=CC=C1)OC)C(=O)O,7.162493
1147,CC(C)C(C(=O)O)NC(=O)C1CCC(=O)N1,7.939917
1149,CCC(C(=O)O)NC(=O)CCC(C(=O)O)N,13.38431
1150,C(C(C(=O)NC(CC(=O)O)C(=O)O)N)C(=O)O,19.98652
1154,CC(=O)NCCCC(C(=O)O)NC(=O)CCC(C(=O)O)N,17.08668
1156,C1=CC(C=CC1O)(CC(C(=O)O)N)C(=O)O,9.940422
1158,C1CCN(C(C1)C(=O)O)C(=O)CCC(C(=O)O)N,12.67888
1159,CSCCC(C(=O)NC(CC(=O)O)C(=O)O)N,9.235701
1161,C1=CC2=C(C=C1OC3C(C(C(C(O3)C(=O)O)O)O)O)C(C=N2)CCN,23.50392
1162,CC=CCCCC=CC(=O)O,-3.503473
1164,CC(=O)NCCCC(C(=O)O)NC(=O)C,13.50369
1166,CCCCCC1=C(C(=C(O1)CCC(=O)O)C)C,-3.267767
1167,C[N+](C)(C)C(CCC(=O)[O-])OC(=O)CCCCCCC(=O)O,19.27308
1169,C(C(=O)C=CC(=O)O)C(=O)O,7.71914
1170,C1=CC(=CC=C1CC(C(=O)NCC(=O)O)N)O,13.85155
1177,C1=CC(=CC=C1CC(C(=O)NCC(=O)O)NC(=O)CN)O,15.2156
1178,C1=CC=C(C(=C1)CO)C(=O)O,11.92002
1182,C1CCC(=CC1)C(=O)NCC(=O)O,6.772834
1183,C1CC(=O)NC1C(=O)NCC(=O)O,14.27113
1184,CCCCCCC(=O)NCC(=O)O,1.809508
1185,CCCC=CC=CC(=O)NCC(=O)O,1.676917
1187,CCCCCCCC(C(=O)O)C(=O)O,-1.924289
1188,COC1=C(C=C2C=C(NC2=C1)C(=O)O)O,12.03202
1189,CC(C(=O)NC(CCSC)C(=O)O)O,9.205583
1191,CC(C)C(C(=O)O)NC(=O)C(CC(=O)O)N,9.082559
1195,CCCCCCCCCCCC(=O)NCC(=O)O,-2.70778
1196,C1C(CN(C1C(=O)O)C(=O)CCC(C(=O)O)N)O,18.50928
1199,C1=C(NC=N1)CC(C(=O)NC(CC(=O)O)C(=O)O)N,14.82777
1203,C1=CC(=CC=C1CCN)OC2C(C(C(C(O2)C(=O)O)O)O)O,21.97163
1205,CCCCCCCC(=O)OC1C(C(C(C(O1)C(=O)O)O)O)O,17.01561
1208,C1=CC(=CC=C1C=CC(=O)O)OS(=O)(=O)O,9.342294
1209,C(C(C1C(=C(C(=O)O1)OS(=O)(=O)O)O)O)O,17.11766
1210,CCCCCCCCCCCCOS(=O)(=O)O,-6.947005
1211,C1CC(=O)N(C1C(=O)O)CC2(C(C(C(O2)CO)O)O)O,26.42291
1212,CC(C(=O)O)N=C1NC(=O)CN1C,15.178
1216,CC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,16.51245
1218,CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)O,23.34092
1219,CC(=O)CC(C(=O)O)O/CC(=O)C(C)(C(=O)O)O,12.73028
1221,C1OC2=C(O1)C=C(C=C2)C(=O)O/C1=CC(=O)C(=CC1=O)CC(=O)O,21.23346
1222,CC(C)C(C(=O)C(=O)O)C(=O)O,3.969555
1223,CC(C(=O)NC(CO)C(=O)O)N,12.20379
1224,C1=C(C(=CO1)C(=O)O)CC(C(=O)O)N,9.117199
1225,C(CCC(CCC(=O)O)O)CCC(=O)O,3.130189
1226,C(CCN)CC(C(=O)O)NCCC(=O)O,9.917305
1227,C1=CC2=C(C=C1O)C(C(=O)N2)(CC(=O)O)O/C1=CC=C(C(=C1)C(=O)O)NC(=O)CC(=O)O,22.93314
1228,C1=C(NC(=O)C(=C1O)CCC(=O)O)C(=O)O,12.29465
1229,C(CC(=O)O)C(C(=O)O)NC(=O)C(CO)N,15.21971
1230,C(CCC(=O)O)CC(=O)NCC(=O)O,5.956488
1231,CCCCCC=CC=CC(CCCCCCCC(=O)O)OO,-8.61502
1233,CC=C(CO)C(CC(=O)O)CC(=O)O,9.056812
1237,C(C(C(=O)NCC(=O)O)N)SSCC(C(=O)O)N,15.84696
1238,CC(C=O)C(=O)O/C(C=CC(=O)O)O,9.674698
1239,CC(C(=O)C)C(=O)O,5.686536
1240,CC(=O)CC(=O)CC(=O)O,9.973197
1241,C1=CC=C(C(=C1)C(=O)O)NC=O,11.52434
1242,C1CCC(C(C1)C(=O)O)C(=O)O,4.367214
1243,C(CCO)CC(=O)NCC(=O)O,9.163134
1245,CCCCCCC=CC(=O)C(C(=O)O)N,3.105556
1247,C1=CC=C2C(=C1)C(=CN2)C(=O)OC3C(C(C(C(O3)C(=O)O)O)O)O,22.34102
1249,COC1=C(C=C(C=C1)CC2CCC(=O)O2)OC3C(C(C(C(O3)C(=O)O)O)O)O,22.12218
1250,CC1=C(C(=C(C2=C1OC(CC2)(C)CCC(=O)O)C)OC3C(C(C(C(O3)C(=O)O)O)O)O)C,18.46963
